station_id,name,latitude,longitude,barrio,comuna
aca6d64a766d79e41f31394a1d2e3ff1,183 - VIRREY CEVALLOS,-34.6156994,-58.3899728,Monserrat,1.0
be83a186c1769aed05a64b40f539aa94,390 - De Los Ombues,-34.5602,-58.4281,Palermo,14.0
5a25095ce0893c1c6636279e5e94a140,129 - Velasco,-34.602030976842634,-58.43378414441495,Villa Crespo,15.0
464ac16bcd727d7471a4495ecf2471ac,351 - PAYSANDU ,-34.616370401105016,-58.44986993928679,Caballito,6.0
b563449b6ec731f2bb8b4da62364929a,360 - Plaza Ramon Falcon,-34.6352784,-58.48253270000001,Velez Sarsfield,10.0
72b13a78711adbda3c42f9541cbefe63,112 - 9 de Julio,-34.612075,-58.38038400000001,Monserrat,1.0
3102815fe099a65c79c83e07dbca75db,153 - JUAN MANUEL DE BLANES,-34.6310284,-58.36288800000001,La Boca,4.0
f1fe60f1dda758b33817c7cc33353d7a,003 - ADUANA,-34.61220714255728,-58.369129063788996,Monserrat,1.0
05ef2ca6ce4df33bf83169a82baf1a23,370 - Beauchef,-34.640114,-58.43026,Parque Chacabuco,7.0
a6d9fc54ab496626e5d74c0e123ad3e6,337 - AV. J. B. JUSTO,-34.6226411,-58.48202029999999,Villa Santa Rita,11.0
ed45d7e796065eddef9989c32a9b4cad,181 - BILLINGHURST Y MANSILLA,-34.5926649,-58.412007200000005,Recoleta,2.0
1cb7cb5ebcec18100947e958b2794906,036 - MAIPÚ,-34.6010599,-58.374534600000004,San Nicolas,1.0
203b84e930dcdb0ae63f7dc9559e635c,299 - ALVEAR TENIS CLUB,-34.64142,-58.48239999999999,Parque Avellaneda,9.0
cbdb811b2ee1c56f0d6845fc1fcca6c5,326 - PICO,-34.5535868449943,-58.49758664152526,Saavedra,12.0
d22a114cf7d4d4aecc3e2825087f9db2,089 - Cabello,-34.5825475,-58.4056671,Palermo,14.0
f1502307a7dce7d7c9c586ae8ddd6733,010 - Madero UCA,-34.6164879,-58.3656683,Puerto Madero,1.0
aed77660592ff26b7c4bcd6de236f4d6,134 - SOLDADO DE LA FRONTERA,-34.68337327104124,-58.46570116267395,Villa Lugano,8.0
aa6964305509ea76ec33e9737aa080d0,253 - Plaza Colegiales,-34.57653,-58.44348999999999,Colegiales,13.0
edf3425043955bf6a4035ad6cab60229,052 - CAMPANA II,-34.5831596,-58.51316640000001,Villa Pueyrredon,12.0
bc5b8a62c16776eebd42c4322fa7fde4,142 - ARMENIA,-34.5906475,-58.42889899999998,Palermo,14.0
d7bab7f9163d4c61c743252449904ecf,387 - Luna,-34.639807,-58.39905000000001,Parque Patricios,4.0
6ba829ae4aadece6528fdf565f7f8215,175 - PLAZA MACKENNA,-34.5436888,-58.4771259,Saavedra,12.0
d9ae1c0e55d00995cbf3beb0adf2a877,200 - AUSTRIA Y FRENCH,-34.5882997,-58.40426080000001,Recoleta,2.0
7f4ee6e9520eb592e845ed854139c5ff,024 - ALSINA,-34.610583,-58.38089430000001,Monserrat,1.0
6364b7f3b179fa1e05b200d73b04360b,079 - AZUCENA VILLAFLOR,-34.61189,-58.36393000000001,Puerto Madero,1.0
25912f5cf258a20a29423320e3442b48,057 - BELGRANO,-34.61324972988651,-58.370645128905494,Monserrat,1.0
66ef05dcd84dcc84f51b325ee91edda0,030 - GIRALT,-34.60463069395953,-58.3608138563446,Puerto Madero,1.0
3a196843034f0311c041900e68f946b8,363 - NAZCA,-34.60959910878925,-58.483172617161934,Villa Santa Rita,11.0
2c5a42d849bbe36674fde47999688a36,238 - PLAZA LAS TOSCANERAS,-34.6165412,-58.52601810000001,Villa Real,10.0
721efd1a5e597701998c06925db46122,225 - HOSPITAL TORNU,-34.587458,-58.4739506,Parque Chas,15.0
755534ee41e6f7633d625eff601a6c2d,367 - Eva Perón,-34.6471,-58.46979999999999,Parque Avellaneda,9.0
55c0125b95cc9b0cef7e551de00afc21,293 - GREGORIO DE LAFERRERE,-34.653356,-58.481010999999995,Parque Avellaneda,9.0
987a1949038df539270b8f207438df7d,025 - Plaza Guemes,-34.5894269,-58.416117799999995,Palermo,14.0
763cb5885cb68bfff54280e4551879e8,076 - Ayacucho,-34.6074084,-58.39505479999999,Balvanera,3.0
00f1c4ebdd0053e31464a1e920073289,332 - PACÍFICO II,-34.5745008,-58.42481399999999,Palermo,14.0
dd99cb5686e9ba0acd3ac01c7ae466bc,184 - Pedro Echague,-34.6306129,-58.3913419,Parque Patricios,4.0
769b29868ed0583ef3c3512cfbebdbc6,171 - Pasteur,-34.6032813,-58.3997553,Balvanera,3.0
5feb81c39d7ffa140e49881c28dd38d6,228 - UNIVERSIDAD DEL SALVADOR,-34.59694268462008,-58.385938237364954,Retiro,1.0
817a6a8bd19b60ed9e7764f54b15c563,280 - JURAMENTO,-34.578933,-58.4840556,Villa Urquiza,12.0
a9f0e078537a438369a201adf6b112e3,168 - Estados Unidos,-34.6186217,-58.381227100000004,Constitucion,1.0
11b348ea36d0400502caf9ed4b14c01a,115 - JUAN DE GARAY,-34.626972970573625,-58.38060147088622,Constitucion,1.0
35e1e25b66222afd494173654ceb606b,092 - Salcedo,-34.6316444,-58.4053386,Parque Patricios,4.0
15289552bd365f276d720b6e27043e9f,199 - ESTADOS UNIDOS Y BOEDO,-34.62265740105829,-58.416179997613774,Boedo,5.0
ec3dcfd48cfc272224ded3c3d044e1b7,015 - AMENABAR,-34.572056,-58.44752359999998,Colegiales,13.0
f5f424c75dc6d38d98c78ac16a2bbb7b,286 - FILOSOFIA Y LETRAS,-34.628556350908276,-58.4468139680066,Caballito,6.0
cad9e9833c4f01f5ee683aeab99ce0fe,077 - CRISOLOGO LARRALDE,-34.56119069896605,-58.4920304128975,Saavedra,12.0
cf17fecf6ebaa8bb44449d7446477c0a,141 - DEL BARCO CENTENERA,-34.62780084937208,-58.440321152114855,Caballito,6.0
62fc0eed1b6288f273e4bc73d7406105,369 - PLAZA LARRAZABAL,-34.6430378,-58.5127001,Liniers,9.0
a4496f78162aa72bb7911f443c9864ae,394 - Av. La Plata,-34.643012510740405,-58.42284285277861,Nueva Pompeya,4.0
cabaf626397292d8700a2cb1b76b2c02,243 - PLAZOLETA CELEDONIO FLORES,-34.581576,-58.451530000000005,Chacarita,15.0
0479d9cfc45eff5e50b3091605f7658b,062 - PARQUE ONEGA,-34.5934185,-58.513837,Villa Devoto,11.0
c4f3328354106fecbccd251bc578b501,122 - COSTA RICA,-34.5915614,-58.41981629999999,Palermo,14.0
5fe0a8ff41985e86ea4b679246bd5fa1,090 - HONORIO PUEYRREDON,-34.60251720000001,-58.449658973016376,Villa Crespo,15.0
20c5ed1b310081008d6e4b0f30eef71d,166 - Cementerio de Recoleta,-34.58905838863397,-58.39299822503815,Recoleta,2.0
80b80fd49d9ed15a1a3c583c81544aa0,011 - PLAZA BOEDO,-34.621951534228664,-58.41236636567611,Boedo,5.0
4d15b1aff347623e7b32290a8d8979ed,342 - HONDURAS,-34.58755,-58.43196,Palermo,14.0
c2b91bac5da8070343bbab4a91f453be,071 - CERRITO,-34.6026673,-58.383355900000005,San Nicolas,1.0
58f8905428527cd0dc3a92e0dae3f5d3,132 - CORRIENTES,-34.6033685,-58.372763,San Nicolas,1.0
13f9f1e17f1af855406087c9f8a29f1d,397 - PARQUE SANTOJANNI,-34.648402,-58.51364480000001,Liniers,9.0
8e0451f4dd0d1092ebc3d75578c0c476,189 - POSADAS,-34.5886889,-58.3852113,Recoleta,2.0
bc81c10df85aec5e16c73f7c4dcc6114,085 - AGUERO,-34.5948057,-58.409178399999995,Recoleta,2.0
40bf392b3d96b3a8a4738547504766e8,301 - Arregui Y Terrada,-34.604597356692906,-58.484812116143225,Villa Del Parque,11.0
bbec500b5ca2ecc8a61a8d728a6c45cf,108 - Usina del Arte,-34.628757,-58.35625900000001,La Boca,4.0
c08c0e3bacb49d9f098f5511ab37ba7e,262 - Holmberg,-34.566032515757676,-58.479879186508185,Villa Urquiza,12.0
d3ac28c9c0a69b6d2b9f4b891663442c,099 - Malabia,-34.5960961,-58.43540800000001,Villa Crespo,15.0
96cdf81ae2f8ab44b3af7765364d9c0f,018 - Independencia,-34.617654,-58.380565,Constitucion,1.0
7d5930acfb4a8a028cac7a88e4ad9d36,123 - BASUALDO Y RODO,-34.65237685302847,-58.48735935690687,Mataderos,9.0
5f9be5c1e25077bbb5877fb8983dc606,154 - LINIERS,-34.634808,-58.527098,Liniers,9.0
4e8ff7cac3133bfde7ce8881eecf6129,100 - Plaza Gurruchaga,-34.59310953590707,-58.43506630059434,Villa Crespo,15.0
4ecd83fbffc1099976e1663c25049472,306 - PLAZA RAVIGNANI,-34.61325,-58.52286099999999,Villa Devoto,11.0
0274bb1aaa9fe1cdebaf9429e175b8e1,290 - Club Excursionistas,-34.5591522,-58.4441762,Belgrano,13.0
3e65dea2f1908ebea04362bc7e31e686,221 - CULPINA,-34.631705,-58.466142999999995,Flores,7.0
f353479306dc2656b79b85088fb64e31,017 - Plaza Almagro,-34.6064101,-58.4187306,Almagro,5.0
0d132e440df04df56c1a749ebad057ca,001 - FACULTAD DE DERECHO,-34.583749,-58.390602,Recoleta,2.0
e22f6f510d0cf75c651c368ea3e890b4,182 - RAVIGNANI Y GUATEMALA,-34.5780479,-58.435246600000006,Palermo,14.0
47d1baad88d7422a04eefbbc31b4156f,376 - PASEO DE LA COSTANERA,-34.550468,-58.430024,Belgrano,13.0
da3f10622bfe544049d0d782999c247b,354 - José Martí,-34.6439,-58.46311399999999,Flores,7.0
8acf42bcd3f17e96be2a9b076982d1b6,252 - Tamborini,-34.5599779,-58.4790578,Coghlan,12.0
eb687e10332f4d66e02431141d3bfe72,116 - HOSPITAL ALEMÁN,-34.59147195496799,-58.401281823105236,Recoleta,2.0
b15d275d21bfc4c97b10986a572ee572,316 - Buenos Aires,-34.6446835804428,-58.39387590287583,Barracas,4.0
3344b80e815ba909b95197a4de011530,352 - Papa Francisco,-34.62883578,-58.463297377,Flores,7.0
71aadf5eca99117b98540241f47342e4,125 - BILBAO,-34.6340752,-58.45900799999999,Flores,7.0
ed937f1abaa113091542b572e9fc955a,217 - RUIZ HUIDOBRO,-34.5500877791735,-58.48506483743439,Saavedra,12.0
928f050f570ee40fa2f908d108de3c66,371 - Paseo de las Americas,-34.5530794109,-58.43522348866,Belgrano,13.0
32d8720fd6deddec63e5f4b559fc5c2d,188 - Aranguren,-34.61036075,-58.43276297,Caballito,6.0
39fe3e97f45eefe8633a69eacaa7f44f,204 - Biarritz,-34.60543081369964,-58.47725521899702,Villa Del Parque,11.0
a0474a158f8c98e7855871146538b92c,023 - ALMAGRO,-34.620169,-58.422096999999994,Almagro,5.0
9d5dca2868f91bc3e3054cbc94b88d7e,330 - Parque Avellaneda,-34.64243068443109,-58.478115796622575,Parque Avellaneda,9.0
8d4aec2b77e767f8a23fd2046d0b992d,104 - Federico Lacroze,-34.587617,-58.45521200000001,Chacarita,15.0
799c050113ce4e8afab6e1aadc9d8b7d,220 - PLAZA FELIX LIMA,-34.5420905,-58.47056989999999,Nuñez,13.0
d84ce4e62fe8d26871f40b65a938fe94,069 - Ecuador,-34.5961006,-58.4046092,Recoleta,2.0
998ed1d04ed5cbd378af9a46bb4e5c41,037- Claudia Pía Baudracco,-34.6081643,-58.3779002,San Nicolas,1.0
252ef0a2172a6fee68f99d4f8e924d54,055 - HABANA,-34.5865976,-58.49495850000001,Villa Pueyrredon,12.0
21d0ca9ee3aba04ead562984eaac94a2,271 - VILLA SOLDATI II,-34.673248,-58.455319399999986,Villa Soldati,8.0
c1cbba260071bfda27c1d862cff2b358,211 - BLANCO ENCALADA,-34.5698528,-58.4767434,Villa Urquiza,12.0
b1c22dc2b44f07ba71d628531ac67659,043 - PLAZA ALBERDI,-34.559255,-58.487772,Saavedra,12.0
506df6f2655b6fd96093b6a4f18cee43,193 - ARENALES Y AGUERO,-34.5908626,-58.4061652,Recoleta,2.0
40b74a92c9e41f27bab87783c57c5ac6,295 - SUPERÍ,-34.5554843,-58.4768041,Coghlan,12.0
52cd55e596e85798869f854b232ee3a8,170 - RAFAELA,-34.6391718,-58.4947858,Villa Luro,10.0
37edcced346e9a672a4457e15819e490,231 - Margariños Cervantes,-34.610482,-58.474369,Villa Gral. Mitre,11.0
03e0a6f6096ad1339dc2573e82f6e70f,028 - Plaza de la Bandera,-34.6294802,-58.49448539999998,Velez Sarsfield,10.0
c750844d4ede61832aba649227afea18,245 - COSTANERA NORTE,-34.56477054,-58.402021,Palermo,14.0
685637f47b1a6f159fcce5d0a1663036,007 - OBELISCO,-34.606498,-58.381098,San Nicolas,1.0
9530da681da4f91a3d6a1ca73f818d3c,268 - Plaza Aristóbulo Del Valle,-34.606159914753725,-58.493141345207654,Villa Del Parque,11.0
211fe178b58873f0d6e44810d3f5a8b8,173 - EL LIBERTADOR,-34.5947293,-58.5033086,Villa Devoto,11.0
d2afe6abcba9dff4effbe633092c3a47,091 - Pasco,-34.6174482,-58.397602,Balvanera,3.0
92688bd4b04922098d846fb6792bb3e3,103 - MALBA,-34.57694914795284,-58.40398420287857,Palermo,14.0
1a4b04ab6a8b720aa5d24286d4d7ad27,304 - Navarro,-34.592244,-58.491797,Agronomia,15.0
e90b0ad7847641903f6cfa390b09f3ed,356 - ESTACIÓN LUGANO,-34.67948324169569,-58.47424852254684,Villa Lugano,8.0
60ccde14b0b7bb413c9ca465a2cbfc00,310 - FREIRE II,-34.5751286,-58.45275609999999,Colegiales,13.0
03553b8e35c608f4da0ae5f28446dd34,206 - Galicia,-34.615945,-58.470980000000004,Villa Gral. Mitre,11.0
54b141a642ed2d9a1451729d8046e33a,135 - MARCELO T. DE ALVEAR,-34.5976425,-58.378363,Retiro,1.0
5e630b475f069aedc33ed814c8dc7fd2,118 - MEXICO,-34.6170196,-58.4026531,Balvanera,3.0
51d6970dfd31fa47e5439a29a91cbb90,203 - Beiro,-34.6008,-58.50335,Villa Del Parque,11.0
dc4eb329d113554c1e0bdf82b8e0798e,339 - HIPODROMO DE PALERMO,-34.568757,-58.427288,Palermo,14.0
3870d49cc9c76e0799c7deea72c6f507,289 - MONTAÑESES,-34.551304,-58.454181,Belgrano,13.0
c450e56f62270686c2818ef0fbe1cc7f,343 - NEUQUEN,-34.61569987780073,-58.453128482243756,Caballito,6.0
faee598e4464d8a1a35bd069f64a2a61,113 - Guatemala,-34.58664586130691,-58.42511616309485,Palermo,14.0
10c6eee0262d3d0109d362d551701c1d,218 - Campana,-34.616813,-58.484297,Villa Santa Rita,11.0
6f48f003bb83be2af520d74e7387bb4c,398 - MERCEDES,-34.6047626,-58.50957420000001,Villa Devoto,11.0
e2c81c615617f2c1986e773f2b588668,086 - SAAVEDRA,-34.6212681,-58.401680799999994,San Cristobal,3.0
6f7d7f41c38889d21a1f8611854df08a,137 - AZOPARDO Y CHILE,-34.6155977,-58.3674923,Monserrat,1.0
19035c96f1f1e73f3abba844e02e2bf8,064 - RIOBAMBA,-34.5936508,-58.3941087,Recoleta,2.0
4f1bfb052053d17bfbd0dbe7c86eafc6,210 - JOSE LEON CABEZON,-34.5801918,-58.50094170000001,Villa Pueyrredon,12.0
46d34611a3f0bbdcb8268b7f5b247400,302 - ESTACION VILLA LURO,-34.63670935917866,-58.501355258102926,Villa Luro,10.0
8c5105598d6d86a623acd335045ddc97,186 - MANZANA 66,-34.6136356,-58.4064415,Balvanera,3.0
8c2c0155e683e765d6f6c9bf75710704,167 - Hipólito Yrigoyen,-34.614948,-58.42781800000001,Almagro,5.0
4c3dd2af0174038f0e0a0caaff3c5553,368 - PLAZA DE LA SHOÁ,-34.5709984,-58.423346900000006,Palermo,14.0
